ano,mes,sigla_uf,regiao,id_municipio,municipio,cnae_divisao,ocupacao,faixa_etaria,faixa_remuneracao_media_sm,sexo,idade,raca_cor,grau_instrucao,qtd_vinculos,remuneracao_media,idade_media
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,7,99,Feminino,60,Parda,Superior Completo,1,0.0,60.0
2024,1,AL,Nordeste,2708006,Santana do Ipanema,94,Enfermeiro,3,6,Feminino,24,Parda,Superior Completo,1,4406.13,24.0
2024,1,AL,Nordeste,2704500,Maragogi,84,Técnico/Auxiliar de Enfermagem,8,4,Feminino,66,Branca,Fundamental Completo,1,2230.06,66.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,6,7,Feminino,44,Parda,Superior Completo,3,6653.1733333333332,44.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,99,Feminino,58,Parda,Superior Completo,7,0.0,58.0
2024,1,AL,Nordeste,2706703,Penedo,84,Enfermeiro,5,6,Feminino,32,Parda,Superior Completo,1,4396.83,32.0
2024,1,AL,Nordeste,2704302,Maceió,87,Enfermeiro,6,6,Feminino,42,Parda,Superior Completo,1,4810.02,42.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,36,Branca,Médio Incompleto,2,3837.6499999999996,36.0
2024,1,AL,Nordeste,2709400,Viçosa,84,Enfermeiro,4,99,Feminino,27,Branca,Superior Completo,1,0.0,27.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,5,4,Masculino,34,Parda,Superior Incompleto,1,2332.07,34.0
2024,1,AL,Nordeste,2702405,Delmiro Gouveia,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,32,Parda,Médio Completo,1,3416.99,32.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,84,Técnico/Auxiliar de Enfermagem,3,99,Feminino,23,Branca,Médio Completo,1,0.0,23.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,6,99,Feminino,47,Parda,Superior Completo,4,0.0,47.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,4,Feminino,44,Parda,Superior Completo,4,2458.51,44.0
2024,1,AL,Nordeste,2706703,Penedo,84,Enfermeiro,7,5,Masculino,62,Parda,Superior Completo,1,3318.67,62.0
2024,1,AL,Nordeste,2705002,Mata Grande,84,Técnico/Auxiliar de Enfermagem,5,3,Feminino,33,Parda,Superior Completo,1,1594.09,33.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,5,99,Feminino,35,Parda,Superior Completo,3,0.0,35.0
2024,1,AL,Nordeste,2708600,São Miguel dos Campos,84,Enfermeiro,5,5,Feminino,39,Parda,Superior Completo,3,3603.3333333333335,39.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,6,5,Feminino,43,Parda,Superior Completo,6,3434.6616666666664,43.0
2024,1,AL,Nordeste,2704302,Maceió,94,Enfermeiro,5,5,Feminino,30,Parda,Superior Completo,1,3248.74,30.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,1,Masculino,49,Não identificada,Superior Completo,1,472.61,49.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,4,Feminino,32,Preta,Médio Completo,4,2430.63,32.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,8,99,Feminino,70,Preta,Superior Completo,1,0.0,70.0
2024,1,AL,Nordeste,2704302,Maceió,46,Técnico/Auxiliar de Enfermagem,7,4,Feminino,57,Parda,Médio Completo,1,2700.76,57.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,5,7,Masculino,35,Branca,Superior Completo,1,6704.12,35.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,7,3,Feminino,59,Branca,Superior Incompleto,1,1743.43,59.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,94,Técnico/Auxiliar de Enfermagem,5,5,Feminino,34,Parda,Médio Completo,1,3084.91,34.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,6,7,Feminino,40,Parda,Superior Completo,5,6140.86,40.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,4,5,Feminino,26,Preta,Médio Completo,1,3764.62,26.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,6,Feminino,53,Não identificada,Superior Completo,1,4787.1,53.0
2024,1,AL,Nordeste,2702306,Coruripe,84,Técnico/Auxiliar de Enfermagem,5,5,Masculino,38,Parda,Superior Completo,1,3167.59,38.0
2024,1,AL,Nordeste,2703601,Japaratinga,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,38,Parda,Médio Completo,1,3734.4,38.0
2024,1,AL,Nordeste,2701407,Campo Alegre,84,Técnico/Auxiliar de Enfermagem,5,5,Masculino,38,Amarela,Médio Incompleto,1,3022.73,38.0
2024,1,AL,Nordeste,2701209,Cacimbinhas,94,Técnico/Auxiliar de Enfermagem,5,3,Feminino,32,Parda,Médio Completo,1,1932.74,32.0
2024,1,AL,Nordeste,2704104,Lagoa da Canoa,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,51,Branca,Médio Completo,1,4035.36,51.0
2024,1,AL,Nordeste,2703205,Igreja Nova,84,Técnico/Auxiliar de Enfermagem,4,4,Feminino,29,Parda,Médio Completo,1,2257.23,29.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,4,Feminino,54,Parda,Médio Completo,13,2294.3630769230767,54.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,6,8,Feminino,49,Parda,Superior Completo,5,8030.994,49.0
2024,1,AL,Nordeste,2708600,São Miguel dos Campos,84,Enfermeiro,7,8,Feminino,58,Não identificada,Superior Completo,2,8866.725,58.0
2024,1,AL,Nordeste,2708402,São José da Tapera,84,Técnico/Auxiliar de Enfermagem,3,2,Feminino,23,Parda,Superior Incompleto,1,1347.47,23.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,6,8,Feminino,46,Branca,Superior Completo,9,8352.3266666666677,46.0
2024,1,AL,Nordeste,2708808,São Sebastião,84,Técnico/Auxiliar de Enfermagem,7,7,Feminino,50,Parda,Médio Completo,1,5992.93,50.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,9,Masculino,52,Branca,Superior Completo,2,11374.005000000001,52.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,99,Feminino,61,Preta,Superior Completo,1,0.0,61.0
2024,1,AL,Nordeste,2702801,Flexeiras,84,Enfermeiro,4,6,Masculino,28,Parda,Superior Completo,1,4365.0,28.0
2024,1,AL,Nordeste,2703502,Jacuípe,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,46,Parda,Médio Completo,1,3329.09,46.0
2024,1,AL,Nordeste,2701407,Campo Alegre,84,Técnico/Auxiliar de Enfermagem,3,2,Masculino,21,Branca,Médio Completo,1,1412.0,21.0
2024,1,AL,Nordeste,2703809,Joaquim Gomes,84,Técnico/Auxiliar de Enfermagem,7,6,Feminino,54,Branca,Médio Completo,1,4277.02,54.0
2024,1,AL,Nordeste,2704104,Lagoa da Canoa,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,34,Parda,Médio Completo,1,3408.19,34.0
2024,1,AL,Nordeste,2703106,Igaci,84,Enfermeiro,5,6,Feminino,37,Parda,Superior Completo,1,4318.18,37.0
2024,1,AL,Nordeste,2703304,Inhapi,84,Técnico/Auxiliar de Enfermagem,5,3,Feminino,38,Parda,Superior Completo,1,1478.67,38.0
2024,1,AL,Nordeste,2701209,Cacimbinhas,84,Técnico/Auxiliar de Enfermagem,7,4,Feminino,55,Parda,Médio Completo,1,2809.6,55.0
2024,1,AL,Nordeste,2702405,Delmiro Gouveia,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,43,Parda,Superior Completo,1,2968.18,43.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,2,Feminino,45,Indígena,Superior Completo,1,938.68,45.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Parda,Superior Incompleto,3,3208.13,37.0
2024,1,AL,Nordeste,2704708,Marechal Deodoro,84,Enfermeiro,4,6,Feminino,28,Parda,Superior Completo,1,4412.86,28.0
2024,1,AL,Nordeste,2701209,Cacimbinhas,84,Enfermeiro,6,8,Masculino,41,Parda,Superior Completo,1,7435.5,41.0
2024,1,AL,Nordeste,2708600,São Miguel dos Campos,84,Técnico/Auxiliar de Enfermagem,6,3,Feminino,40,Branca,Médio Completo,1,1853.63,40.0
2024,1,AL,Nordeste,2706703,Penedo,86,Técnico/Auxiliar de Enfermagem,4,3,Feminino,27,Branca,Médio Completo,1,2108.96,27.0
2024,1,AL,Nordeste,2704302,Maceió,87,Enfermeiro,5,6,Feminino,30,Parda,Superior Completo,1,5427.13,30.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,4,4,Feminino,29,Preta,Médio Completo,1,2155.33,29.0
2024,1,AL,Nordeste,2706208,Palestina,84,Técnico/Auxiliar de Enfermagem,4,4,Feminino,27,Branca,Médio Completo,1,2490.02,27.0
2024,1,AL,Nordeste,2702504,Dois Riachos,84,Técnico/Auxiliar de Enfermagem,5,99,Feminino,39,Parda,Médio Completo,1,0.0,39.0
2024,1,AL,Nordeste,2701209,Cacimbinhas,84,Técnico/Auxiliar de Enfermagem,5,3,Masculino,35,Não identificada,Médio Completo,1,1519.03,35.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,7,5,Feminino,58,Branca,Superior Completo,1,4211.57,58.0
2024,1,AL,Nordeste,2704708,Marechal Deodoro,84,Técnico/Auxiliar de Enfermagem,4,5,Masculino,29,Parda,Médio Completo,2,3738.1,29.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,86,Técnico/Auxiliar de Enfermagem,7,5,Feminino,50,Branca,Médio Incompleto,1,3129.24,50.0
2024,1,AL,Nordeste,2704302,Maceió,85,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Parda,Superior Completo,1,3658.14,37.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,6,8,Feminino,48,Parda,Mestrado,1,9460.18,48.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,4,5,Masculino,27,Parda,Médio Completo,4,3814.2775,27.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,99,Masculino,49,Branca,Médio Completo,1,0.0,49.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,7,8,Feminino,62,Branca,Mestrado,1,9699.19,62.0
2024,1,AL,Nordeste,2703304,Inhapi,84,Técnico/Auxiliar de Enfermagem,6,3,Masculino,47,Parda,6ª a 9ª Fundamental,1,1750.88,47.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,2,Feminino,44,Parda,Superior Completo,3,1047.29,44.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,3,Masculino,44,Não identificada,Superior Completo,1,2048.13,44.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,4,Feminino,34,Preta,Superior Completo,1,2265.63,34.0
2024,1,AL,Nordeste,2708006,Santana do Ipanema,94,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Parda,Médio Completo,3,3295.84,37.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,84,Técnico/Auxiliar de Enfermagem,7,99,Feminino,58,Não identificada,Médio Completo,2,0.0,58.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,84,Enfermeiro,5,99,Feminino,36,Preta,Superior Completo,1,0.0,36.0
2024,1,AL,Nordeste,2706406,Pão de Açúcar,84,Técnico/Auxiliar de Enfermagem,4,3,Feminino,26,Amarela,Médio Completo,1,1678.67,26.0
2024,1,AL,Nordeste,2709152,Teotônio Vilela,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,45,Branca,Médio Completo,1,3335.3,45.0
2024,1,AL,Nordeste,2706208,Palestina,84,Enfermeiro,5,99,Masculino,34,Branca,Superior Completo,1,0.0,34.0
2024,1,AL,Nordeste,2705200,Messias,84,Enfermeiro,6,99,Feminino,43,Amarela,Superior Completo,1,0.0,43.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,5,8,Feminino,31,Preta,Superior Completo,2,7409.92,31.0
2024,1,AL,Nordeste,2704302,Maceió,81,Técnico/Auxiliar de Enfermagem,6,3,Feminino,41,Branca,Superior Completo,1,1689.69,41.0
2024,1,AL,Nordeste,2705309,Minador do Negrão,84,Enfermeiro,6,4,Feminino,41,Não identificada,Superior Completo,1,2439.42,41.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,3,4,Feminino,24,Amarela,Médio Completo,1,2243.13,24.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,42,Branca,Médio Completo,3,3904.8199999999997,42.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,5,Masculino,48,Branca,Superior Incompleto,1,3889.19,48.0
2024,1,AL,Nordeste,2704302,Maceió,94,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Parda,Superior Completo,1,2969.92,37.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,7,6,Feminino,52,Branca,Médio Completo,1,4524.66,52.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,9,Feminino,60,Parda,Superior Completo,3,11846.763333333332,60.0
2024,1,AL,Nordeste,2704302,Maceió,87,Enfermeiro,5,99,Feminino,33,Parda,Superior Completo,1,0.0,33.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,86,Técnico/Auxiliar de Enfermagem,7,99,Feminino,60,Parda,Fundamental Completo,1,0.0,60.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,33,Parda,Médio Completo,3,3297.3466666666668,33.0
2024,1,AL,Nordeste,2708204,São Brás,84,Enfermeiro,6,99,Feminino,40,Parda,Superior Completo,1,0.0,40.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,84,Técnico/Auxiliar de Enfermagem,5,99,Feminino,32,Não identificada,Médio Completo,2,0.0,32.0
2024,1,AL,Nordeste,2701100,Branquinha,84,Técnico/Auxiliar de Enfermagem,6,6,Feminino,42,Não identificada,Médio Completo,1,4488.75,42.0
2024,1,AL,Nordeste,2700300,Arapiraca,86,Técnico/Auxiliar de Enfermagem,4,99,Feminino,28,Parda,Médio Completo,1,0.0,28.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,5,Masculino,39,Branca,Superior Completo,1,3111.7,39.0
2024,1,AL,Nordeste,2704500,Maragogi,94,Enfermeiro,6,5,Masculino,46,Parda,Superior Completo,1,4085.11,46.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,3,Feminino,49,Branca,Superior Incompleto,2,2048.13,49.0
2024,1,AL,Nordeste,2707602,Quebrangulo,84,Técnico/Auxiliar de Enfermagem,7,4,Feminino,52,Parda,Superior Completo,1,2819.84,52.0
2024,1,AL,Nordeste,2706703,Penedo,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,48,Parda,Médio Completo,1,3219.85,48.0
2024,1,AL,Nordeste,2708402,São José da Tapera,84,Técnico/Auxiliar de Enfermagem,5,3,Feminino,34,Branca,Médio Completo,1,1979.21,34.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,6,4,Masculino,41,Parda,Médio Completo,3,2368.5866666666666,41.0
2024,1,AL,Nordeste,2704302,Maceió,94,Técnico/Auxiliar de Enfermagem,7,2,Feminino,51,Não identificada,Médio Completo,1,1412.0,51.0
2024,1,AL,Nordeste,2708600,São Miguel dos Campos,84,Técnico/Auxiliar de Enfermagem,6,3,Feminino,40,Parda,Superior Completo,1,1715.58,40.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,4,4,Feminino,26,Branca,Superior Completo,1,2790.0,26.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,7,5,Feminino,52,Branca,Superior Incompleto,2,3571.62,52.0
2024,1,AL,Nordeste,2701308,Cajueiro,84,Técnico/Auxiliar de Enfermagem,6,7,Feminino,49,Branca,Médio Completo,1,6112.6,49.0
2024,1,AL,Nordeste,2700706,Batalha,84,Técnico/Auxiliar de Enfermagem,6,3,Feminino,47,Parda,Fundamental Completo,1,1993.21,47.0
2024,1,AL,Nordeste,2701209,Cacimbinhas,94,Técnico/Auxiliar de Enfermagem,4,3,Feminino,29,Parda,Médio Completo,1,1962.0,29.0
2024,1,AL,Nordeste,2700300,Arapiraca,84,Técnico/Auxiliar de Enfermagem,3,2,Feminino,22,Branca,Médio Completo,1,1412.0,22.0
2024,1,AL,Nordeste,2700300,Arapiraca,84,Enfermeiro,5,5,Feminino,30,Parda,Superior Completo,1,3500.0,30.0
2024,1,AL,Nordeste,2703908,Jundiá,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,30,Parda,Superior Completo,1,3181.29,30.0
2024,1,AL,Nordeste,2702405,Delmiro Gouveia,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,34,Não identificada,Médio Completo,1,3261.3,34.0
2024,1,AL,Nordeste,2700300,Arapiraca,94,Técnico/Auxiliar de Enfermagem,5,3,Feminino,38,Branca,Médio Completo,1,2043.9,38.0
2024,1,AL,Nordeste,2701209,Cacimbinhas,94,Enfermeiro,5,5,Feminino,34,Parda,Superior Completo,2,3855.94,34.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,7,5,Masculino,53,Branca,Médio Incompleto,1,3303.36,53.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,99,Feminino,52,Branca,Superior Incompleto,3,0.0,52.0
2024,1,AL,Nordeste,2700201,Anadia,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,42,Parda,Médio Completo,2,3627.42,42.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,4,Feminino,54,Preta,Médio Completo,3,2434.0466666666666,54.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,4,3,Masculino,25,Branca,Superior Incompleto,1,2115.63,25.0
2024,1,AL,Nordeste,2704708,Marechal Deodoro,84,Enfermeiro,5,6,Feminino,33,Não identificada,Superior Completo,1,5028.03,33.0
2024,1,AL,Nordeste,2705002,Mata Grande,84,Enfermeiro,6,99,Feminino,42,Não identificada,Superior Completo,2,0.0,42.0
2024,1,AL,Nordeste,2700300,Arapiraca,84,Enfermeiro,7,8,Feminino,50,Branca,Doutorado,1,7677.09,50.0
2024,1,AL,Nordeste,2701704,Capela,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,48,Parda,Médio Completo,1,3938.58,48.0
2024,1,AL,Nordeste,2702355,Craíbas,84,Técnico/Auxiliar de Enfermagem,6,4,Feminino,47,Parda,Médio Completo,2,2522.72,47.0
2024,1,AL,Nordeste,2700805,Belém,84,Técnico/Auxiliar de Enfermagem,6,4,Feminino,45,Parda,Médio Completo,1,2612.48,45.0
2024,1,AL,Nordeste,2700409,Atalaia,84,Enfermeiro,5,99,Feminino,38,Branca,Superior Completo,2,0.0,38.0
2024,1,AL,Nordeste,2704005,Junqueiro,84,Técnico/Auxiliar de Enfermagem,6,99,Feminino,47,Parda,Médio Completo,2,0.0,47.0
2024,1,AL,Nordeste,2700300,Arapiraca,86,Enfermeiro,7,6,Feminino,50,Parda,Superior Completo,1,4376.53,50.0
2024,1,AL,Nordeste,2700409,Atalaia,85,Técnico/Auxiliar de Enfermagem,3,99,Feminino,22,Não identificada,Médio Completo,1,0.0,22.0
2024,1,AL,Nordeste,2703759,Jequiá da Praia,84,Técnico/Auxiliar de Enfermagem,4,5,Feminino,25,Parda,Médio Completo,1,3290.83,25.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,5,2,Masculino,37,Parda,Médio Completo,1,1306.71,37.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,6,99,Feminino,41,Branca,Médio Completo,1,0.0,41.0
2024,1,AL,Nordeste,2700300,Arapiraca,86,Enfermeiro,6,5,Feminino,47,Branca,Superior Completo,1,3499.17,47.0
2024,1,AL,Nordeste,2704302,Maceió,94,Enfermeiro,6,6,Feminino,46,Parda,Superior Completo,2,4893.35,46.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,7,Feminino,50,Branca,Médio Completo,1,6951.89,50.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,6,6,Masculino,45,Parda,Superior Completo,1,4526.33,45.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,85,Técnico/Auxiliar de Enfermagem,6,7,Feminino,42,Parda,Mestrado,1,6449.24,42.0
2024,1,AL,Nordeste,2704708,Marechal Deodoro,84,Enfermeiro,7,8,Feminino,62,Parda,Superior Completo,1,9470.92,62.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,32,Parda,Superior Incompleto,1,3696.71,32.0
2024,1,AL,Nordeste,2707305,Porto Calvo,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,57,Não identificada,Fundamental Completo,1,3916.42,57.0
2024,1,AL,Nordeste,2707206,Poço das Trincheiras,84,Enfermeiro,6,7,Feminino,40,Preta,Superior Completo,1,5914.83,40.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,7,7,Feminino,55,Branca,Médio Completo,2,6934.9349999999995,55.0
2024,1,AL,Nordeste,2704203,Limoeiro de Anadia,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,38,Parda,Superior Completo,1,3627.26,38.0
2024,1,AL,Nordeste,2702801,Flexeiras,84,Enfermeiro,4,6,Feminino,29,Branca,Superior Completo,1,4625.0,29.0
2024,1,AL,Nordeste,2702504,Dois Riachos,84,Enfermeiro,5,6,Feminino,34,Parda,Superior Completo,1,5462.92,34.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,3,Masculino,47,Preta,Médio Completo,1,2063.13,47.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,6,5,Masculino,46,Parda,Médio Completo,2,3241.235,46.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,6,5,Feminino,42,Parda,Superior Incompleto,1,3969.41,42.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,4,Masculino,37,Parda,Médio Completo,2,2310.63,37.0
2024,1,AL,Nordeste,2706307,Palmeira dos Índios,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,39,Não identificada,Médio Completo,3,3141.6933333333332,39.0
2024,1,AL,Nordeste,2707909,Santa Luzia do Norte,20,Técnico/Auxiliar de Enfermagem,6,5,Feminino,41,Parda,Superior Incompleto,1,3728.75,41.0
2024,1,AL,Nordeste,2706703,Penedo,84,Enfermeiro,6,5,Feminino,44,Branca,Superior Completo,1,3215.18,44.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,5,8,Feminino,37,Amarela,Superior Completo,1,7351.75,37.0
2024,1,AL,Nordeste,2705903,Olho d'Água Grande,84,Técnico/Auxiliar de Enfermagem,6,4,Feminino,46,Parda,Médio Completo,1,2711.03,46.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,5,6,Feminino,31,Parda,Superior Completo,18,4594.3438888888895,31.0
2024,1,AL,Nordeste,2704708,Marechal Deodoro,71,Técnico/Auxiliar de Enfermagem,5,5,Feminino,36,Preta,Superior Completo,1,3640.34,36.0
2024,1,AL,Nordeste,2705002,Mata Grande,84,Técnico/Auxiliar de Enfermagem,7,99,Masculino,54,Não identificada,Médio Completo,1,0.0,54.0
2024,1,AL,Nordeste,2700300,Arapiraca,84,Enfermeiro,5,7,Feminino,37,Branca,Superior Completo,3,6652.75,37.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,5,4,Feminino,37,Preta,Médio Incompleto,1,2468.13,37.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,5,4,Masculino,33,Branca,Superior Incompleto,1,2399.67,33.0
2024,1,AL,Nordeste,2709400,Viçosa,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,63,Parda,Médio Completo,1,2993.19,63.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,6,4,Feminino,41,Preta,Médio Completo,1,2623.63,41.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,99,Feminino,47,Parda,Médio Incompleto,2,0.0,47.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,5,3,Masculino,37,Parda,Superior Completo,2,1956.6100000000001,37.0
2024,1,AL,Nordeste,2704302,Maceió,86,Técnico/Auxiliar de Enfermagem,5,3,Feminino,34,Branca,Médio Completo,3,1967.46,34.0
2024,1,AL,Nordeste,2704302,Maceió,86,Enfermeiro,8,8,Feminino,67,Não identificada,Mestrado,1,8596.57,67.0
2024,1,AL,Nordeste,2700300,Arapiraca,94,Técnico/Auxiliar de Enfermagem,6,3,Feminino,40,Parda,Médio Completo,1,1985.8,40.0
2024,1,AL,Nordeste,2706901,Pilar,86,Enfermeiro,5,6,Feminino,34,Parda,Superior Completo,1,4846.09,34.0
2024,1,AL,Nordeste,2706901,Pilar,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,38,Branca,Médio Completo,1,3451.12,38.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,7,99,Feminino,60,Branca,Mestrado,1,0.0,60.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,1,Feminino,47,Parda,Médio Incompleto,1,437.18,47.0
2024,1,AL,Nordeste,2704302,Maceió,84,Técnico/Auxiliar de Enfermagem,6,3,Feminino,43,Parda,Médio Completo,13,2008.6107692307692,43.0
2024,1,AL,Nordeste,2709400,Viçosa,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,54,Branca,Médio Completo,1,3568.56,54.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,5,7,Feminino,31,Não identificada,Superior Completo,2,5770.1749999999993,31.0
2024,1,AL,Nordeste,2706802,Piaçabuçu,84,Técnico/Auxiliar de Enfermagem,5,4,Feminino,38,Não identificada,Médio Completo,1,2803.64,38.0
2024,1,AL,Nordeste,2704302,Maceió,84,Enfermeiro,5,7,Feminino,38,Preta,Superior Completo,2,6730.29,38.0
2024,1,AL,Nordeste,2709202,Traipu,84,Técnico/Auxiliar de Enfermagem,7,3,Feminino,52,Amarela,Médio Completo,1,2085.37,52.0
